Date,Open,High,Low,Close,Volume,Adj Close
2004-08-05,85.97,86.42,85.01,85.19,3879900,72.54
2004-08-04,85.30,86.65,85.25,85.97,4160600,73.20
2004-08-03,86.70,86.80,85.44,85.71,4147200,72.98
2004-08-02,86.87,87.39,86.42,86.69,3408400,73.82
2004-07-30,86.45,87.40,86.39,87.07,3508500,74.14
2004-07-29,86.25,87.22,86.23,86.77,4232300,73.89
2004-07-28,85.88,86.28,84.88,85.85,6566200,73.10
2004-07-27,85.60,86.30,85.45,85.88,4098500,73.13
2004-07-26,84.85,85.58,84.51,85.09,4517500,72.46
2004-07-23,85.70,86.06,84.50,84.85,4309400,72.25
2004-07-22,85.00,86.40,84.68,86.06,5972600,73.28
2004-07-21,86.75,87.11,85.30,85.30,5534000,72.63
2004-07-20,85.63,86.49,85.30,86.36,5651300,73.54
2004-07-19,84.50,85.85,84.40,85.30,6596000,72.63
2004-07-16,86.05,86.48,84.28,84.28,10441400,71.77
2004-07-15,84.13,84.63,83.61,84.02,7086500,71.54
2004-07-14,84.84,85.24,83.78,84.13,6298600,71.64
2004-07-13,85.90,86.09,85.20,85.25,6001000,72.59
2004-07-12,84.00,85.25,83.42,84.10,6009200,71.61
2004-07-09,84.40,84.50,83.51,83.89,6595200,71.43
2004-07-08,85.00,85.01,83.58,83.65,7529000,71.23
2004-07-07,85.30,85.94,85.05,85.35,5677300,72.68
2004-07-06,86.50,86.73,85.13,85.70,6408100,72.98
2004-07-02,87.45,87.55,86.60,87.04,2874500,74.12
2004-07-01,88.28,88.44,86.57,87.50,5093900,74.51
2004-06-30,88.30,88.50,87.70,88.15,4724000,75.06
2004-06-29,88.35,88.49,87.90,88.29,4394800,75.18
2004-06-28,89.71,89.90,88.36,88.71,4423200,75.54
2004-06-25,89.95,90.23,88.94,89.55,5604700,76.25
2004-06-24,90.28,90.92,89.84,89.99,4069400,76.63
2004-06-23,90.10,90.84,89.84,90.79,4354700,77.31
2004-06-22,89.28,90.24,89.13,90.02,4149300,76.65
2004-06-21,90.40,90.43,89.31,89.49,3843400,76.20
2004-06-18,90.20,90.80,89.90,90.06,6470800,76.69
2004-06-17,90.50,90.56,90.07,90.44,4180200,77.01
2004-06-16,90.25,90.93,90.09,90.38,3145700,76.96
2004-06-15,90.49,91.21,90.23,90.54,4508300,77.10
2004-06-14,90.05,90.58,89.62,90.07,4121400,76.70
2004-06-10,90.23,90.75,89.89,90.46,3468700,77.03
2004-06-09,89.90,90.55,89.81,90.09,5233400,76.71
2004-06-08,88.64,90.50,88.40,90.04,5400300,76.67
2004-06-07,88.75,88.99,88.01,88.64,4264500,75.48
2004-06-04,87.95,88.49,87.50,87.56,3803400,74.56
2004-06-03,87.85,88.10,87.35,87.35,3011500,74.38
2004-06-02,88.64,88.64,87.89,87.98,3912600,74.92
2004-06-01,88.00,88.48,87.30,88.12,4884300,75.04
2004-05-28,88.48,88.85,88.25,88.59,3203800,75.44
2004-05-27,88.75,89.08,87.98,88.59,4094600,75.44
2004-05-26,88.64,88.85,88.04,88.35,4308200,75.23
2004-05-25,86.75,88.92,86.55,88.70,5358100,75.53
2004-05-24,87.75,87.84,86.55,87.10,3778100,74.17
2004-05-21,87.59,88.18,86.91,87.13,5130000,74.19
2004-05-20,87.06,87.95,87.05,87.42,4031500,74.44
2004-05-19,87.40,88.88,86.50,87.05,7431800,74.12
2004-05-18,86.08,86.49,86.00,86.06,4401100,73.28
2004-05-17,85.30,86.03,85.15,85.53,5700000,72.83
2004-05-14,86.65,87.35,86.07,86.41,5197800,73.58
2004-05-13,86.79,87.41,86.26,87.19,4708400,74.24
2004-05-12,87.25,87.25,85.12,86.81,8445800,73.92
2004-05-11,87.20,88.15,86.82,87.13,6575000,74.19
2004-05-10,87.60,88.10,86.37,86.88,6692400,73.98
2004-05-07,87.75,89.40,87.62,88.19,5407400,75.10
2004-05-06,88.10,89.10,87.59,88.36,4319100,75.24
2004-05-05,89.75,89.75,88.51,88.96,4402300,75.60
2004-05-04,88.02,89.74,88.00,89.00,5451800,75.63
2004-05-03,88.13,88.52,87.20,88.02,6070100,74.80
2004-04-30,89.01,89.20,88.01,88.17,5019500,74.93
2004-04-29,90.01,90.26,88.19,89.08,7763200,75.70
2004-04-28,90.30,90.98,90.21,90.41,4706000,76.83
2004-04-27,90.65,91.99,90.56,91.11,4768000,77.42
2004-04-26,90.75,91.56,90.35,90.43,4533600,76.85
2004-04-23,91.00,91.61,90.36,91.28,5063200,77.57
2004-04-22,90.50,91.51,89.70,90.74,7988000,77.11
2004-04-21,91.15,91.42,90.69,91.26,4623400,77.55
2004-04-20,92.00,92.48,90.65,90.65,4260200,77.03
2004-04-19,91.90,92.30,91.70,91.94,4159400,78.13
2004-04-16,92.30,92.35,91.04,92.28,11118000,78.42
2004-04-15,93.80,94.09,93.06,93.45,6844200,79.41
2004-04-14,92.10,93.86,92.10,93.70,5316300,79.63
2004-04-13,93.79,94.04,92.50,93.04,5013600,79.06
2004-04-12,93.50,94.36,93.40,93.74,3112600,79.66
2004-04-08,94.00,94.39,92.55,93.12,3868000,79.13
2004-04-07,93.37,93.58,92.51,93.08,4537300,79.10
2004-04-06,93.60,93.79,93.02,93.70,3860100,79.63
2004-04-05,93.95,94.37,93.51,94.18,3936000,80.03
2004-04-02,93.55,94.55,93.33,94.20,5894500,80.05
2004-04-01,91.67,92.68,91.62,92.37,4246900,78.50
2004-03-31,92.07,92.24,91.51,91.84,4613500,78.05
2004-03-30,92.67,92.67,91.35,92.32,5415700,78.45
2004-03-29,92.99,93.61,92.18,92.68,4876300,78.76
2004-03-26,92.39,93.25,92.16,92.77,4397700,78.84
2004-03-25,92.15,92.63,91.45,92.39,5585800,78.51
2004-03-24,91.57,92.49,91.04,91.77,6210400,77.99
2004-03-23,91.60,92.16,90.68,91.32,5065300,77.60
2004-03-22,91.27,91.48,90.28,91.02,6223500,77.35
2004-03-19,92.86,92.97,91.51,91.62,7058700,77.86
2004-03-18,93.05,93.18,91.90,92.85,4605200,78.90
2004-03-17,92.57,93.79,92.45,93.39,4663000,79.36
2004-03-16,92.40,92.70,91.42,92.45,4627600,78.56
2004-03-15,92.60,92.69,90.88,91.82,6523000,78.03
2004-03-12,92.00,93.38,91.68,93.30,6290600,79.29
2004-03-11,92.00,92.98,91.15,91.21,8560800,77.51
2004-03-10,94.38,94.74,92.68,93.06,6536300,79.08
2004-03-09,94.30,95.28,93.77,94.53,6390600,80.33
2004-03-08,96.49,96.88,94.59,94.59,5084200,80.38
2004-03-05,95.95,96.98,95.56,96.45,3970900,81.96
2004-03-04,96.58,96.92,96.13,96.39,3547900,81.91
2004-03-03,96.57,96.89,95.60,96.84,4806500,82.29
2004-03-02,97.60,97.60,96.62,96.82,4976200,82.28
2004-03-01,96.50,97.25,96.15,97.04,4454000,82.46
2004-02-27,96.80,97.38,96.10,96.50,4715000,82.01
2004-02-26,96.27,97.26,96.25,96.79,3965700,82.25
2004-02-25,96.50,97.09,96.23,96.54,3362500,82.04
2004-02-24,95.20,97.46,95.20,96.79,7008300,82.25
2004-02-23,97.40,97.51,95.46,95.96,6629100,81.55
2004-02-20,98.60,98.60,97.19,97.31,5690200,82.69
2004-02-19,98.42,99.23,97.52,97.80,5447200,83.11
2004-02-18,99.31,99.77,98.15,98.42,4830300,83.64
2004-02-17,99.99,100.00,99.32,99.37,3930400,84.44
2004-02-13,99.10,100.09,99.08,99.71,3562400,84.73
2004-02-12,100.06,100.30,99.30,99.30,3611500,84.38
2004-02-11,99.20,100.31,98.80,99.96,5505700,84.95
2004-02-10,98.45,99.97,98.41,99.61,4057500,84.65
2004-02-09,99.31,99.44,98.60,98.95,3742400,84.09
2004-02-06,98.85,99.24,98.25,98.94,5516900,84.08
2004-02-05,100.00,100.09,98.26,98.86,5975000,83.87
2004-02-04,99.38,100.43,99.30,100.19,8387500,85.00
2004-02-03,99.00,100.00,98.95,100.00,5604300,84.84
2004-02-02,99.15,99.94,98.50,99.39,6200000,84.32
2004-01-30,98.02,99.33,97.84,99.23,6137600,84.19
2004-01-29,98.10,98.60,96.55,98.01,6642500,83.15
2004-01-28,99.15,99.42,97.28,97.38,6549700,82.62
2004-01-27,99.40,99.67,98.70,98.80,5345300,83.82
2004-01-26,97.90,99.85,97.56,99.85,6189400,84.71
2004-01-23,97.82,98.21,97.10,97.90,5283900,83.06
2004-01-22,97.84,98.16,97.32,97.51,4371600,82.73
2004-01-21,97.23,98.04,96.64,97.70,6949000,82.89
2004-01-20,96.00,97.44,95.73,97.10,9285100,82.38
2004-01-16,95.00,95.35,94.71,95.32,9302000,80.87
2004-01-15,95.07,95.65,93.55,94.02,19812000,79.77
2004-01-14,89.90,90.46,89.75,90.31,5505100,76.62
2004-01-13,91.45,91.51,89.01,89.70,8842500,76.10
2004-01-12,91.21,92.14,91.21,91.55,5130400,77.67
2004-01-09,91.75,92.35,91.00,91.21,7930900,77.38
2004-01-08,93.21,93.21,92.03,93.04,6179800,78.94
2004-01-07,93.14,93.38,92.47,92.78,4927600,78.72
2004-01-06,92.20,93.19,92.14,93.06,4380000,78.95
2004-01-05,92.00,93.09,92.00,93.05,5276300,78.95
2004-01-02,92.86,93.05,91.20,91.55,5327800,77.67
2003-12-31,92.66,92.85,92.16,92.68,4726900,78.63
2003-12-30,93.27,93.50,92.36,92.63,4003400,78.59
2003-12-29,93.10,93.73,93.03,93.52,4033900,79.34
2003-12-26,92.37,93.00,92.30,92.90,1408500,78.82
2003-12-24,92.80,92.80,92.18,92.27,1760500,78.28
2003-12-23,93.07,93.44,92.34,92.79,3677000,78.72
2003-12-22,92.83,93.50,92.78,93.39,4332100,79.23
2003-12-19,93.23,93.25,92.67,93.14,7090500,79.02
2003-12-18,93.00,93.38,92.50,92.73,6873600,78.67
2003-12-17,93.85,93.87,92.85,93.40,6052900,79.24
2003-12-16,92.11,94.12,91.88,93.98,7501100,79.73
2003-12-15,93.43,93.97,92.08,92.11,5964500,78.15
2003-12-12,92.70,93.16,92.24,92.71,5079800,78.66
2003-12-11,91.96,92.97,91.92,92.40,6412100,78.39
2003-12-10,90.69,92.74,90.65,91.73,7138000,77.83
2003-12-09,91.15,92.16,90.61,90.63,6971500,76.89
2003-12-08,90.52,91.47,90.52,91.20,5342000,77.38
2003-12-05,91.30,91.30,90.50,90.64,5878400,76.90
2003-12-04,90.05,91.44,90.03,91.42,5360400,77.56
2003-12-03,91.15,91.44,90.30,90.30,6169800,76.61
2003-12-02,90.57,91.48,90.52,90.75,5091800,76.99
2003-12-01,90.90,91.36,90.48,91.01,5234900,77.21
2003-11-28,89.90,90.68,89.62,90.54,2195500,76.82
2003-11-26,89.79,90.09,89.11,89.91,4146800,76.28
2003-11-25,89.66,89.85,89.27,89.43,4305700,75.87
2003-11-24,89.03,89.74,88.95,89.66,4722200,76.07
2003-11-21,88.40,88.85,88.23,88.63,5935400,75.20
2003-11-20,89.30,89.79,88.38,88.39,5111000,74.99
2003-11-19,88.32,89.83,88.32,89.40,4156600,75.85
2003-11-18,89.92,90.18,88.90,88.95,5284300,75.47
2003-11-17,89.90,90.05,89.03,89.80,4748200,76.19
2003-11-14,91.02,91.42,89.81,90.25,4510200,76.57
2003-11-13,90.40,91.48,90.16,91.09,5277900,77.28
2003-11-12,89.45,91.16,89.31,90.69,5901700,76.94
2003-11-11,90.00,90.03,88.89,89.36,4841200,75.81
2003-11-10,89.55,90.47,89.55,89.95,8349700,76.32
2003-11-07,89.40,89.60,88.26,88.26,5543500,74.88
2003-11-06,88.33,89.59,87.72,89.34,5668600,75.80
2003-11-05,88.52,88.88,88.00,88.49,6296300,74.94
2003-11-04,89.68,89.80,88.86,89.14,5146100,75.49
2003-11-03,89.90,90.84,89.48,89.68,5825200,75.95
2003-10-31,90.71,90.71,89.20,89.48,4836200,75.78
2003-10-30,90.00,90.17,89.06,89.12,6535700,75.47
2003-10-29,89.60,89.94,89.15,89.34,5180700,75.66
2003-10-28,89.05,89.90,88.52,89.90,6959000,76.13
2003-10-27,88.80,89.10,88.05,88.52,5099200,74.97
2003-10-24,88.15,88.64,87.72,88.42,5471700,74.88
2003-10-23,87.60,88.40,87.53,88.15,6046400,74.65
2003-10-22,88.30,89.01,87.90,88.46,5600100,74.92
2003-10-21,89.25,89.34,88.70,88.93,5287100,75.31
2003-10-20,89.35,89.40,88.86,89.00,6971300,75.37
2003-10-17,89.28,89.68,88.81,89.23,9506200,75.57
2003-10-16,89.27,89.70,88.66,89.28,16994000,75.61
2003-10-15,93.90,94.54,92.74,92.74,11558700,78.54
2003-10-14,92.65,92.95,92.32,92.72,4699500,78.52
2003-10-13,93.10,93.54,92.58,93.20,4839200,78.93
2003-10-10,92.40,93.18,92.36,92.67,4500500,78.48
2003-10-09,93.30,93.60,92.20,92.45,7593000,78.29
2003-10-08,92.00,92.87,91.95,92.66,6418900,78.47
2003-10-07,90.50,91.70,90.40,91.70,5369800,77.66
2003-10-06,90.74,91.76,90.51,91.18,3845400,77.22
2003-10-03,91.00,91.95,90.57,90.64,7479300,76.76
2003-10-02,89.55,90.45,89.22,90.08,7428300,76.29
2003-10-01,88.75,90.60,88.70,90.35,7925200,76.52
2003-09-30,89.20,89.25,87.90,88.33,7056700,74.81
2003-09-29,89.25,90.18,89.07,89.45,5723200,75.75
2003-09-26,89.41,90.14,89.00,89.05,5095800,75.42
2003-09-25,89.40,90.97,89.20,89.41,6585500,75.72
2003-09-24,91.08,91.82,89.33,89.40,7575800,75.71
2003-09-23,91.50,92.09,90.56,91.34,7935200,77.35
2003-09-22,92.24,92.24,90.90,91.39,7302600,77.40
2003-09-19,92.45,93.47,91.80,93.28,9412500,79.00
2003-09-18,90.63,92.43,90.46,92.00,8338700,77.91
2003-09-17,90.40,91.94,90.20,90.63,9086600,76.75
2003-09-16,88.49,90.41,88.49,90.29,7896100,76.47
2003-09-15,89.70,89.96,88.39,88.49,7305400,74.94
2003-09-12,87.60,89.01,87.20,88.70,7209200,75.12
2003-09-11,86.75,88.42,86.40,87.92,9753500,74.46
2003-09-10,88.99,89.00,87.61,87.84,7322600,74.39
2003-09-09,89.20,89.97,88.93,89.42,8102500,75.73
2003-09-08,88.45,89.66,88.35,89.10,9213400,75.46
2003-09-05,87.00,88.26,86.75,86.95,7896600,73.64
2003-09-04,86.33,88.29,85.69,87.91,9889100,74.45
2003-09-03,86.24,87.30,86.00,86.33,10835700,73.11
2003-09-02,82.40,85.96,82.30,85.76,12406400,72.63
2003-08-29,81.95,82.11,81.56,82.01,4222700,69.45
2003-08-28,82.00,82.34,81.27,81.90,5516300,69.36
2003-08-27,82.00,82.53,81.90,82.00,3834100,69.44
2003-08-26,81.65,82.54,81.27,82.50,5569600,69.87
2003-08-25,82.85,83.03,81.75,81.96,5150900,69.41
2003-08-22,84.25,84.72,82.96,82.97,7434900,70.27
2003-08-21,83.39,83.85,82.85,82.85,5185200,70.16
2003-08-20,82.00,83.31,82.00,83.05,4829900,70.33
2003-08-19,83.10,83.81,82.56,82.85,6318300,70.16
2003-08-18,82.05,83.68,81.90,83.52,6847200,70.73
2003-08-15,81.80,81.98,81.20,81.79,3623600,69.27
2003-08-14,81.00,81.75,80.69,81.56,4562700,69.07
2003-08-13,81.65,82.19,80.58,81.20,5138400,68.77
2003-08-12,81.45,81.54,80.65,81.51,4634200,69.03
2003-08-11,80.87,81.50,80.28,81.02,4261200,68.61
2003-08-08,81.05,81.27,80.35,80.88,4613800,68.50
2003-08-07,79.69,80.82,79.38,80.69,5298500,68.34
2003-08-06,79.70,80.68,78.73,79.75,7472200,67.54
2003-08-05,81.13,81.33,79.80,79.85,7018100,67.49
2003-08-04,80.75,81.36,80.06,81.13,5888000,68.57
2003-08-01,81.15,81.27,80.05,81.27,6475400,68.69
2003-07-31,81.80,82.54,81.10,81.25,8050300,68.67
2003-07-30,82.45,82.45,80.58,80.96,6654600,68.43
2003-07-29,82.55,82.88,81.60,81.80,7282700,69.14
2003-07-28,83.67,83.70,82.04,82.54,6423500,69.76
2003-07-25,81.60,83.74,81.57,83.55,6204700,70.62
2003-07-24,82.95,82.99,81.51,81.51,5859100,68.89
2003-07-23,82.00,82.77,81.73,82.30,5326800,69.56
2003-07-22,82.50,83.26,81.52,81.85,8744300,69.18
2003-07-21,83.20,83.43,82.21,82.50,7036100,69.73
2003-07-18,83.85,84.02,83.21,83.72,8567200,70.76
2003-07-17,82.70,83.94,82.50,83.33,13515700,70.43
2003-07-16,87.00,87.03,85.85,86.74,8837600,73.31
2003-07-15,86.15,87.00,85.82,86.44,7910400,73.06
2003-07-14,86.00,86.58,85.42,85.42,6455200,72.20
2003-07-11,84.10,85.28,83.70,84.89,4534700,71.75
2003-07-10,85.00,85.22,83.47,84.03,7509200,71.02
2003-07-09,86.10,86.35,84.85,85.47,6709700,72.24
2003-07-08,86.09,86.75,85.19,86.25,5873900,72.90
2003-07-07,84.80,86.45,84.74,86.09,7614900,72.76
2003-07-03,84.25,84.69,83.48,83.95,3009500,70.95
2003-07-02,83.95,84.89,83.75,84.74,6009700,71.62
2003-07-01,81.40,83.66,81.40,83.59,5785800,70.65
2003-06-30,83.90,84.20,82.50,82.50,7950900,69.73
2003-06-27,84.15,84.65,83.22,83.42,4532900,70.51
2003-06-26,83.70,84.38,82.82,84.35,6374400,71.29
2003-06-25,83.55,84.16,82.09,82.49,5548000,69.72
2003-06-24,82.95,84.18,82.85,83.63,5062800,70.68
2003-06-23,84.79,84.79,82.97,83.18,6311600,70.30
2003-06-20,85.00,85.24,84.69,84.92,11900000,71.77
2003-06-19,84.95,85.29,84.50,84.55,7277100,71.46
2003-06-18,84.15,84.99,83.22,84.70,5941400,71.59
2003-06-17,84.95,84.95,83.80,84.30,5873700,71.25
2003-06-16,83.10,84.55,82.55,84.50,6492100,71.42
2003-06-13,84.15,84.29,82.51,82.75,5727500,69.94
2003-06-12,84.80,84.98,83.55,83.95,7072400,70.95
2003-06-11,82.75,84.15,82.29,83.97,9815800,70.97
2003-06-10,82.35,82.92,81.21,81.71,8896000,69.06
2003-06-09,80.00,82.00,79.81,82.00,9756300,69.31
2003-06-06,82.25,83.23,79.84,80.05,15160900,67.66
2003-06-05,84.00,84.25,81.75,81.90,15256300,69.22
2003-06-04,84.00,84.96,83.83,84.25,10734400,71.21
2003-06-03,84.32,85.24,83.24,83.82,21106600,70.84
2003-06-02,89.00,89.08,87.25,87.33,7697200,73.81
2003-05-30,87.45,88.68,87.45,88.04,6184200,74.41
2003-05-29,87.57,88.59,87.20,87.36,6898900,73.84
2003-05-28,87.60,88.70,87.40,87.57,6539900,74.01
2003-05-27,84.51,87.90,84.51,87.69,7163400,74.11
2003-05-23,85.75,85.95,85.10,85.26,5187200,72.06
2003-05-22,86.25,86.80,85.80,86.08,6277300,72.75
2003-05-21,85.77,86.18,85.08,86.18,6741000,72.84
2003-05-20,86.58,87.24,84.89,85.77,7331900,72.49
2003-05-19,88.05,88.47,86.41,86.45,7298400,73.07
2003-05-16,89.67,89.89,88.95,88.99,6831600,75.21
2003-05-15,89.50,89.96,89.00,89.90,7102900,75.98
2003-05-14,90.00,90.40,88.30,88.70,7752200,74.97
2003-05-13,88.78,90.10,88.56,89.98,8668300,76.05
2003-05-12,87.55,89.26,87.10,89.00,8445700,75.22
2003-05-09,86.90,87.70,86.40,87.55,6222600,74.00
2003-05-08,86.37,86.78,85.75,86.05,7188200,72.73
2003-05-07,86.95,87.81,86.50,86.68,6754600,73.26
2003-05-06,86.30,88.34,86.00,87.51,7459600,73.83
2003-05-05,87.20,88.00,86.52,86.52,7632500,72.99
2003-05-02,84.45,87.57,84.45,87.57,8381900,73.88
2003-05-01,85.30,86.23,84.47,85.89,7485700,72.46
2003-04-30,85.66,85.67,84.68,84.90,8444900,71.63
2003-04-29,85.34,86.49,84.97,85.66,8682900,72.27
2003-04-28,84.05,85.50,83.62,85.12,6363600,71.81
2003-04-25,85.21,85.28,83.86,83.88,6790700,70.76
2003-04-24,84.65,85.70,84.63,85.20,5943500,71.88
2003-04-23,85.24,85.97,84.96,85.75,7084500,72.34
2003-04-22,83.36,86.06,82.60,85.63,9542600,72.24
2003-04-21,84.40,84.51,83.10,83.36,6703400,70.33
2003-04-17,81.89,84.40,81.89,84.26,8802100,71.09
2003-04-16,83.38,84.40,82.74,82.88,10790700,69.92
2003-04-15,80.07,82.85,79.71,82.79,13613500,69.85
2003-04-14,78.50,80.07,78.16,80.07,9006000,67.55
2003-04-11,80.10,81.29,78.45,78.75,7573500,66.44
2003-04-10,79.10,79.25,78.13,79.01,6880100,66.66
2003-04-09,79.70,80.74,78.63,78.71,8543200,66.40
2003-04-08,80.62,80.70,78.47,80.07,8057600,67.55
2003-04-07,82.60,82.90,80.25,80.47,8881400,67.89
2003-04-04,82.35,82.55,80.04,80.79,8985000,68.16
2003-04-03,82.32,83.48,81.71,81.91,9623600,69.10
2003-04-02,79.90,81.97,79.90,81.46,9700100,68.72
2003-04-01,78.50,79.56,78.12,78.73,7861400,66.42
2003-03-31,79.26,79.61,78.31,78.43,10169200,66.17
2003-03-28,81.05,81.99,80.50,80.85,6649200,68.21
2003-03-27,80.75,82.33,80.51,81.45,7265800,68.71
2003-03-26,83.00,83.25,81.18,81.55,10531600,68.80
2003-03-25,82.00,84.00,81.74,83.45,8777100,70.40
2003-03-24,82.46,83.35,82.23,82.25,9352600,69.39
2003-03-21,82.76,84.90,82.76,84.90,12625400,71.63
2003-03-20,81.71,82.49,80.64,82.20,9046400,69.35
2003-03-19,82.09,82.50,81.08,82.00,10473100,69.18
2003-03-18,82.46,83.50,81.49,82.47,10795400,69.58
2003-03-17,78.00,82.67,77.84,82.46,15193000,69.57
2003-03-14,78.45,79.48,78.11,79.00,10117700,66.65
2003-03-13,75.99,78.68,75.31,78.45,10452500,66.18
2003-03-12,75.25,75.63,73.17,75.18,12773700,63.43
2003-03-11,75.82,76.33,75.20,75.35,8119200,63.57
2003-03-10,77.45,77.45,75.50,75.70,6641300,63.86
2003-03-07,75.71,77.99,75.71,77.90,8129200,65.72
2003-03-06,77.00,77.78,76.70,77.07,5876300,65.02
2003-03-05,76.70,77.73,76.25,77.73,6658000,65.58
2003-03-04,77.60,77.75,76.53,76.70,5672200,64.71
2003-03-03,78.90,79.00,77.12,77.33,6618300,65.24
2003-02-28,77.00,78.47,77.00,77.95,6585200,65.76
2003-02-27,77.90,78.59,76.75,77.28,9926500,65.20
2003-02-26,78.45,79.05,77.30,77.40,8587000,65.30
2003-02-25,77.90,79.37,76.90,79.07,7675900,66.71
2003-02-24,79.70,79.99,78.56,78.56,6874700,66.28
2003-02-21,79.49,80.00,78.16,79.95,7453900,67.45
2003-02-20,79.57,80.05,78.71,79.15,6285100,66.77
2003-02-19,79.08,79.70,78.82,79.51,5440300,67.08
2003-02-18,78.02,79.50,77.91,79.33,7791200,66.93
2003-02-14,76.40,77.45,75.35,77.45,8299500,65.34
2003-02-13,76.10,76.35,74.31,75.86,11218400,64.00
2003-02-12,77.50,78.09,76.50,76.50,5609200,64.54
2003-02-11,78.30,78.97,77.31,77.39,8598200,65.29
2003-02-10,77.10,78.02,76.45,77.91,7949100,65.73
2003-02-07,77.97,78.15,76.61,77.10,8296400,65.04
2003-02-06,77.11,78.20,76.51,77.51,7755200,65.39
2003-02-05,77.85,78.90,76.87,77.26,7427200,65.05
2003-02-04,78.18,78.18,76.25,77.09,7216200,64.91
2003-02-03,78.20,78.87,77.75,78.18,6683500,65.83
2003-01-31,77.70,78.34,77.02,78.20,9744100,65.84
2003-01-30,81.30,81.30,78.30,78.30,7349500,65.93
2003-01-29,79.50,80.70,78.57,80.32,7755000,67.63
2003-01-28,78.50,80.47,78.36,80.11,8017400,67.45
2003-01-27,77.99,79.50,77.61,78.42,9307800,66.03
2003-01-24,80.60,81.50,78.82,78.99,7748000,66.51
2003-01-23,80.15,81.36,79.80,81.05,8371400,68.24
2003-01-22,80.00,80.77,79.39,79.70,9432400,67.11
2003-01-21,81.30,81.85,80.50,80.54,8926900,67.82
2003-01-17,83.74,83.74,81.18,81.30,17331200,68.45
2003-01-16,87.40,87.71,85.38,86.05,9904300,72.45
2003-01-15,88.58,88.65,86.95,87.59,8146600,73.75
2003-01-14,87.23,88.59,87.22,88.58,7569100,74.58
2003-01-13,88.31,88.95,87.35,87.51,10499000,73.68
2003-01-10,85.85,88.04,85.70,87.68,9955400,73.83
2003-01-09,84.75,87.02,84.75,87.00,10711600,73.25
2003-01-08,85.55,85.69,84.07,84.19,9508800,70.89
2003-01-07,83.95,86.18,83.75,86.00,11906900,72.41
2003-01-06,81.90,84.80,81.81,83.59,7921300,70.38
2003-01-03,80.70,81.65,80.21,81.65,5962300,68.75
2003-01-02,78.80,80.57,78.19,80.57,7864500,67.84
2002-12-31,77.10,78.46,77.10,77.50,7871400,65.26
2002-12-30,77.00,77.43,75.60,76.25,8066600,64.20
2002-12-27,78.50,79.18,76.61,77.36,6334100,65.14
2002-12-26,79.81,80.70,78.26,78.50,5784300,66.10
2002-12-24,80.20,81.00,79.76,79.76,2420200,67.16
2002-12-23,79.75,81.50,79.44,80.26,5922200,67.58
2002-12-20,79.40,80.00,78.88,79.79,8053800,67.18
2002-12-19,78.60,80.34,78.35,78.66,7319900,66.23
2002-12-18,79.25,79.69,78.24,79.13,6514900,66.63
2002-12-17,80.60,81.77,80.03,80.31,6167100,67.62
2002-12-16,79.60,81.79,79.05,81.62,8483500,68.72
2002-12-13,79.25,80.00,78.27,80.00,7773800,67.36
2002-12-12,81.25,81.69,79.70,80.17,7208700,67.50
2002-12-11,80.80,82.48,79.99,81.44,6661000,68.57
2002-12-10,78.60,81.00,78.60,80.80,6869800,68.03
2002-12-09,81.00,81.33,79.50,79.59,8841900,67.02
2002-12-06,81.50,82.75,81.07,82.32,7594800,69.31
2002-12-05,84.90,84.98,82.60,83.06,6900000,69.94
2002-12-04,83.41,84.86,82.82,83.69,10053500,70.47
2002-12-03,86.72,87.03,85.15,85.21,7027800,71.75
2002-12-02,88.60,89.46,86.30,87.30,9694200,73.51
2002-11-29,87.71,88.05,86.76,86.92,2980700,73.19
2002-11-27,85.90,88.11,85.85,87.70,8209800,73.84
2002-11-26,86.15,86.15,84.39,85.06,8560800,71.62
2002-11-25,84.63,86.25,83.52,86.20,8651200,72.58
2002-11-22,83.95,85.17,83.80,84.43,9053300,71.09
2002-11-21,82.05,84.92,82.05,84.90,12737200,71.49
2002-11-20,77.95,81.71,77.90,81.61,9070900,68.72
2002-11-19,78.24,79.45,77.84,78.37,6918400,65.99
2002-11-18,80.80,80.99,79.08,79.18,7321300,66.67
2002-11-15,80.38,80.40,79.01,80.01,11367800,67.37
2002-11-14,80.38,80.99,79.40,80.72,9662800,67.97
2002-11-13,79.50,80.33,77.98,79.35,11984700,66.81
2002-11-12,77.50,79.90,77.30,79.15,9027700,66.64
2002-11-11,77.59,78.36,76.70,77.29,7386400,65.08
2002-11-08,78.50,79.29,77.20,77.59,8119600,65.33
2002-11-07,80.00,80.00,78.32,78.95,11036800,66.48
2002-11-06,80.80,81.88,80.05,81.54,10480800,68.66
2002-11-05,81.75,82.01,80.47,81.68,10466700,68.65
2002-11-04,81.99,83.81,81.70,82.50,12006000,69.34
2002-11-01,78.90,80.50,78.32,80.40,9395200,67.57
2002-10-31,78.67,79.79,78.50,78.94,9864300,66.35
2002-10-30,77.00,79.40,76.02,78.67,12865800,66.12
2002-10-29,76.56,77.05,74.20,76.74,11455200,64.50
2002-10-28,75.15,77.50,74.56,76.56,12544900,64.35
2002-10-25,72.50,74.62,72.16,74.56,7514200,62.66
2002-10-24,75.50,75.55,71.75,72.10,10524000,60.60
2002-10-23,74.40,74.97,72.46,74.60,12441900,62.70
2002-10-22,74.50,75.68,73.62,74.49,10371500,62.61
