exchange,stock_symbol,date,dividends
AMEX,TTH,2004-09-02,0.001
AMEX,TTH,2004-07-09,0.041
AMEX,TTH,2004-07-07,0.168
AMEX,TTH,2004-06-28,0.012
AMEX,TTH,2004-06-14,0.013
AMEX,TTH,2004-06-09,0.007
AMEX,TTH,2004-06-07,0.011
AMEX,TTH,2004-06-03,0.001
AMEX,TTH,2004-04-06,0.206
AMEX,TTH,2004-03-29,0.012
AMEX,TTH,2004-03-15,0.002
AMEX,TTH,2004-03-11,0.011
AMEX,TTH,2004-03-08,0.008
AMEX,TTH,2004-03-04,0.001
AMEX,TTH,2004-02-20,0.007
AMEX,TTH,2004-01-07,0.168
AMEX,TTH,2004-01-06,0.038
AMEX,TTH,2003-12-29,0.012
AMEX,TTH,2003-12-11,0.014
AMEX,TTH,2003-12-05,0.008
AMEX,TTH,2003-12-04,0.007
AMEX,TTH,2003-11-26,0.001
AMEX,TTH,2003-10-08,0.187
AMEX,TTH,2003-10-07,0.035
AMEX,TTH,2003-09-26,0.012
AMEX,TTH,2003-09-11,0.011
AMEX,TTH,2003-09-05,0.008
AMEX,TTH,2003-09-04,0.008
AMEX,TTH,2003-07-08,0.221
AMEX,TTH,2003-06-26,0.009
AMEX,TTH,2003-06-12,0.012
AMEX,TTH,2003-06-05,0.016
AMEX,TTH,2003-04-08,0.205
AMEX,TTH,2003-03-27,0.009
AMEX,TTH,2003-03-13,0.012
AMEX,TTH,2003-03-06,0.009
AMEX,TTH,2003-02-20,0.007
AMEX,TTH,2003-01-08,0.157
AMEX,TTH,2003-01-07,0.03
AMEX,TTH,2002-12-27,0.009
AMEX,TTH,2002-12-12,0.001
AMEX,TTH,2002-12-11,0.01
AMEX,TTH,2002-12-05,0.015
AMEX,TTH,2002-11-27,0.001
AMEX,TTH,2002-11-22,1.979
AMEX,TTH,2002-10-08,0.157
AMEX,TTH,2002-09-26,0.009
AMEX,TTH,2002-09-12,0.001
AMEX,TTH,2002-09-11,0.01
AMEX,TTH,2002-09-05,0.016
AMEX,TTH,2002-08-06,0.002
AMEX,TTH,2002-07-09,0.103
AMEX,TTH,2002-07-08,0.084
AMEX,TTH,2002-06-26,0.005
AMEX,TTH,2002-06-12,0.011
AMEX,TTH,2002-06-05,0.015
AMEX,TTH,2002-05-30,0.001
