exchange,stock_symbol,date,dividends
AMEX,UTH,2008-08-27,0.071
AMEX,UTH,2008-08-20,0.022
AMEX,UTH,2008-08-13,0.243
AMEX,UTH,2008-08-11,0.053
AMEX,UTH,2008-08-06,0.132
AMEX,UTH,2008-08-05,0.055
AMEX,UTH,2008-07-31,0.122
AMEX,UTH,2008-07-08,0.043
AMEX,UTH,2008-06-26,0.112
AMEX,UTH,2008-06-11,0.022
AMEX,UTH,2008-06-05,0.065
AMEX,UTH,2008-06-04,0.075
AMEX,UTH,2008-05-28,0.087
AMEX,UTH,2008-05-15,0.066
AMEX,UTH,2008-05-14,0.024
AMEX,UTH,2008-05-13,0.15
AMEX,UTH,2008-05-12,0.053
AMEX,UTH,2008-05-07,0.132
AMEX,UTH,2008-05-05,0.055
AMEX,UTH,2008-05-01,0.122
AMEX,UTH,2008-04-08,0.043
AMEX,UTH,2008-03-27,0.112
AMEX,UTH,2008-03-12,0.02
AMEX,UTH,2008-03-06,0.065
AMEX,UTH,2008-03-05,0.004
AMEX,UTH,2008-02-27,0.158
AMEX,UTH,2008-02-13,0.24
AMEX,UTH,2008-02-11,0.053
AMEX,UTH,2008-02-06,0.132
AMEX,UTH,2008-02-05,0.055
AMEX,UTH,2008-01-31,0.117
AMEX,UTH,2008-01-08,0.043
AMEX,UTH,2007-12-27,0.107
AMEX,UTH,2007-12-12,0.02
AMEX,UTH,2007-12-05,0.063
AMEX,UTH,2007-11-28,0.153
AMEX,UTH,2007-11-14,0.088
AMEX,UTH,2007-11-13,0.132
AMEX,UTH,2007-11-09,0.052
AMEX,UTH,2007-11-07,0.132
AMEX,UTH,2007-11-05,0.05
AMEX,UTH,2007-11-01,0.117
AMEX,UTH,2007-10-15,16.620001
AMEX,UTH,2007-10-05,0.043
AMEX,UTH,2007-09-27,0.061
AMEX,UTH,2007-09-26,0.044
AMEX,UTH,2007-09-06,0.059
AMEX,UTH,2007-09-05,0.108
AMEX,UTH,2007-08-29,0.144
AMEX,UTH,2007-08-22,0.02
AMEX,UTH,2007-08-15,0.066
AMEX,UTH,2007-08-14,0.022
AMEX,UTH,2007-08-13,0.184
AMEX,UTH,2007-08-08,0.13
AMEX,UTH,2007-08-03,0.05
AMEX,UTH,2007-08-02,0.117
AMEX,UTH,2007-07-06,0.043
AMEX,UTH,2007-06-28,0.061
AMEX,UTH,2007-06-27,0.044
AMEX,UTH,2007-06-06,0.125
AMEX,UTH,2007-05-30,0.186
AMEX,UTH,2007-05-23,0.02
AMEX,UTH,2007-05-14,0.074
AMEX,UTH,2007-05-11,0.132
AMEX,UTH,2007-05-09,0.063
AMEX,UTH,2007-05-08,0.109
AMEX,UTH,2007-05-03,0.167
AMEX,UTH,2007-04-05,0.043
AMEX,UTH,2007-03-28,0.105
AMEX,UTH,2007-03-07,0.077
AMEX,UTH,2007-02-28,0.174
AMEX,UTH,2007-02-21,0.078
AMEX,UTH,2007-02-14,0.085
AMEX,UTH,2007-02-13,0.132
AMEX,UTH,2007-02-12,0.052
AMEX,UTH,2007-02-07,0.109
AMEX,UTH,2007-02-05,0.05
AMEX,UTH,2007-02-01,0.112
AMEX,UTH,2007-01-11,4.008
AMEX,UTH,2007-01-08,0.043
AMEX,UTH,2006-12-27,0.1
AMEX,UTH,2006-12-06,0.075
AMEX,UTH,2006-11-29,0.184
AMEX,UTH,2006-11-21,0.06
AMEX,UTH,2006-11-15,0.096
AMEX,UTH,2006-11-14,0.02
AMEX,UTH,2006-11-13,0.172
AMEX,UTH,2006-11-08,0.109
AMEX,UTH,2006-11-03,0.045
AMEX,UTH,2006-11-02,0.112
AMEX,UTH,2006-10-05,0.042
AMEX,UTH,2006-09-28,0.056
AMEX,UTH,2006-09-27,0.041
AMEX,UTH,2006-09-06,0.057
AMEX,UTH,2006-08-30,0.179
AMEX,UTH,2006-08-23,0.078
AMEX,UTH,2006-08-14,0.072
AMEX,UTH,2006-08-11,0.174
AMEX,UTH,2006-08-09,0.096
AMEX,UTH,2006-08-08,0.052
AMEX,UTH,2006-08-03,0.157
AMEX,UTH,2006-07-06,0.042
AMEX,UTH,2006-06-29,0.056
AMEX,UTH,2006-06-28,0.041
AMEX,UTH,2006-06-07,0.078
AMEX,UTH,2006-06-06,0.057
AMEX,UTH,2006-05-31,0.179
AMEX,UTH,2006-05-12,0.02
AMEX,UTH,2006-05-11,0.172
AMEX,UTH,2006-05-10,0.093
AMEX,UTH,2006-05-09,0.054
AMEX,UTH,2006-05-03,0.045
AMEX,UTH,2006-04-27,0.112
AMEX,UTH,2006-04-06,0.042
AMEX,UTH,2006-03-29,0.097
AMEX,UTH,2006-03-08,0.015
AMEX,UTH,2006-03-06,0.057
AMEX,UTH,2006-03-03,0.06
AMEX,UTH,2006-03-01,0.103
AMEX,UTH,2006-02-22,0.076
AMEX,UTH,2006-02-14,0.02
AMEX,UTH,2006-02-08,0.106
AMEX,UTH,2006-02-03,0.045
AMEX,UTH,2006-02-02,0.108
AMEX,UTH,2006-01-06,0.19
AMEX,UTH,2005-12-28,0.097
AMEX,UTH,2005-12-07,0.114
AMEX,UTH,2005-12-06,0.056
AMEX,UTH,2005-11-30,0.004
AMEX,UTH,2005-11-23,0.074
AMEX,UTH,2005-11-22,0.057
AMEX,UTH,2005-11-14,0.051
AMEX,UTH,2005-11-10,0.12
AMEX,UTH,2005-11-09,0.093
AMEX,UTH,2005-11-08,0.114
AMEX,UTH,2005-11-03,0.151
AMEX,UTH,2005-10-05,0.041
AMEX,UTH,2005-09-29,0.051
AMEX,UTH,2005-09-28,0.038
AMEX,UTH,2005-09-08,0.009
AMEX,UTH,2005-09-06,0.056
AMEX,UTH,2005-08-31,0.072
AMEX,UTH,2005-08-24,0.146
AMEX,UTH,2005-08-15,0.051
AMEX,UTH,2005-08-11,0.12
AMEX,UTH,2005-08-10,0.147
AMEX,UTH,2005-08-08,0.049
AMEX,UTH,2005-08-03,0.041
AMEX,UTH,2005-07-28,0.108
AMEX,UTH,2005-07-07,0.041
AMEX,UTH,2005-06-28,0.089
AMEX,UTH,2005-06-13,0.009
AMEX,UTH,2005-06-08,0.01
AMEX,UTH,2005-06-06,0.056
AMEX,UTH,2005-06-01,0.129
AMEX,UTH,2005-05-16,0.051
AMEX,UTH,2005-05-11,0.203
AMEX,UTH,2005-05-10,0.054
AMEX,UTH,2005-05-06,0.049
